-1,0.3,-1.2 ,
-1,0.30523572193118503,-1.2000456914530826 ,
-1,0.3,-1.5 ,
-1,0.30523572193118503,-1.2000456914530826 ,
-1,0.31046984901075025,-1.2001827518942711 ,
-1,0.3,-1.5 ,
-1,0.31046984901075025,-1.2001827518942711 ,
-1,0.31570078687288317,-1.2004111395736279 ,
-1,0.3,-1.5 ,
-1,0.31570078687288317,-1.2004111395736279 ,
-1,0.3209269421232376,-1.2007307849220528 ,
-1,0.3,-1.5 ,
-1,0.3209269421232376,-1.2007307849220528 ,
-1,0.32614672282429746,-1.2011415905724763 ,
-1,0.3,-1.5 ,
-1,0.32614672282429746,-1.2011415905724763 ,
-1,0.33135853898029605,-1.2016434313895181 ,
-1,0.3,-1.5 ,
-1,0.33135853898029605,-1.2016434313895181 ,
-1,0.33656080302154423,-1.2022361545076035 ,
-1,0.3,-1.5 ,
-1,0.33656080302154423,-1.2022361545076035 ,
-1,0.34175193028801965,-1.202919579377529 ,
-1,0.3,-1.5 ,
-1,0.34175193028801965,-1.202919579377529 ,
-1,0.34693033951206925,-1.2036934978214586 ,
-1,0.3,-1.5 ,
-1,0.34693033951206925,-1.2036934978214586 ,
-1,0.3520944533000791,-1.2045576740963377 ,
-1,0.3,-1.5 ,
-1,0.3520944533000791,-1.2045576740963377 ,
-1,0.3572426986129634,-1.2055118449657007 ,
-1,0.3,-1.5 ,
-1,0.3572426986129634,-1.2055118449657007 ,
-1,0.3623735072453278,-1.2065557197798582 ,
-1,0.3,-1.5 ,
-1,0.3623735072453278,-1.2065557197798582 ,
-1,0.3674853163031595,-1.2076889805644293 ,
-1,0.3,-1.5 ,
-1,0.3674853163031595,-1.2076889805644293 ,
-1,0.3725765686799003,-1.208911282117201 ,
-1,0.3,-1.5 ,
-1,0.3725765686799003,-1.208911282117201 ,
-1,0.3776457135307562,-1.2102222521132795 ,
-1,0.3,-1.5 ,
-1,0.3776457135307562,-1.2102222521132795 ,
-1,0.3826912067450997,-1.2116214912185044 ,
-1,0.3,-1.5 ,
-1,0.3826912067450997,-1.2116214912185044 ,
-1,0.38771151141682103,-1.2131085732110893 ,
-1,0.3,-1.5 ,
-1,0.38771151141682103,-1.2131085732110893 ,
-1,0.39270509831248424,-1.214683045111454 ,
-1,0.3,-1.5 ,
-1,0.39270509831248424,-1.214683045111454 ,
-1,0.397670446337147,-1.2163444273202049 ,
-1,0.3,-1.5 ,
-1,0.397670446337147,-1.2163444273202049 ,
-1,0.4026060429977006,-1.2180922137642276 ,
-1,0.3,-1.5 ,
-1,0.4026060429977006,-1.2180922137642276 ,
-1,0.40751038486359004,-1.2199258720508395 ,
-1,0.3,-1.5 ,
-1,0.40751038486359004,-1.2199258720508395 ,
-1,0.4123819780247736,-1.2218448436299638 ,
-1,0.3,-1.5 ,
-1,0.4123819780247736,-1.2218448436299638 ,
-1,0.4172193385467821,-1.223848543964268 ,
-1,0.3,-1.5 ,
-1,0.4172193385467821,-1.223848543964268 ,
-1,0.42202099292274003,-1.2259363627072197 ,
-1,0.3,-1.5 ,
-1,0.42202099292274003,-1.2259363627072197 ,
-1,0.4267854785222098,-1.2281076638890052 ,
-1,0.3,-1.5 ,
-1,0.4267854785222098,-1.2281076638890052 ,
-1,0.4315113440367232,-1.2303617861102498 ,
-1,0.3,-1.5 ,
-1,0.4315113440367232,-1.2303617861102498 ,
-1,0.436197149921864,-1.2326980427434897 ,
-1,0.3,-1.5 ,
-1,0.436197149921864,-1.2326980427434897 ,
-1,0.44084146883576725,-1.235115722142322 ,
-1,0.3,-1.5 ,
-1,0.44084146883576725,-1.235115722142322 ,
-1,0.4454428860739011,-1.2376140878581814 ,
-1,0.3,-1.5 ,
-1,0.4454428860739011,-1.2376140878581814 ,
-1,0.44999999999999996,-1.2401923788646685 ,
-1,0.3,-1.5 ,
-1,0.44999999999999996,-1.2401923788646685 ,
-1,0.45451142247301624,-1.2428498097893663 ,
-1,0.3,-1.5 ,
-1,0.45451142247301624,-1.2428498097893663 ,
-1,0.45897577926996147,-1.2455855711530721 ,
-1,0.3,-1.5 ,
-1,0.45897577926996147,-1.2455855711530721 ,
-1,0.4633917105045081,-1.2483988296163728 ,
-1,0.3,-1.5 ,
-1,0.4633917105045081,-1.2483988296163728 ,
-1,0.467757871041224,-1.2512887282334875 ,
-1,0.3,-1.5 ,
-1,0.467757871041224,-1.2512887282334875 ,
-1,0.47207293090531377,-1.2542543867133025 ,
-1,0.3,-1.5 ,
-1,0.47207293090531377,-1.2542543867133025 ,
